customer_id,tenure_months,contract,internet_service,payment_method,paperless_billing,n_services,monthly_charges,total_charges,support_tickets_90d,churn
CUS006423,36,month_to_month,fiber,electronic_check,True,3,66.79,2315.43,0,0
CUS006424,38,two_year,fiber,bank_transfer,False,6,72.36,2763.92,0,0
CUS006425,65,month_to_month,dsl,electronic_check,True,5,57.75,3789.36,2,0
CUS006426,68,two_year,fiber,electronic_check,True,1,52.68,3359.62,1,0
CUS006427,22,month_to_month,dsl,mailed_check,True,3,49.88,1041.99,1,0
CUS006428,42,two_year,fiber,bank_transfer,True,3,62.08,2620.94,0,0
CUS006429,40,two_year,none,electronic_check,True,0,19.5,731.9,0,0
CUS006430,58,two_year,fiber,bank_transfer,False,5,75.03,4403.13,0,0
CUS006431,48,two_year,dsl,credit_card,True,2,42.51,2075.61,1,0
CUS006432,58,month_to_month,fiber,credit_card,True,2,49.33,2892.22,0,0
CUS006433,25,month_to_month,none,electronic_check,False,1,20.55,528.65,1,1
CUS006434,64,one_year,fiber,credit_card,True,4,66.67,4282.07,2,0
CUS006435,45,month_to_month,fiber,credit_card,True,1,46.71,2169.64,1,1
CUS006436,12,one_year,none,credit_card,True,1,24.94,291.53,1,0
CUS006437,5,month_to_month,none,credit_card,False,3,39.75,188.44,2,0
CUS006438,8,one_year,dsl,electronic_check,False,2,43.78,326.17,1,0
CUS006439,61,month_to_month,fiber,electronic_check,True,4,62.67,3728.63,1,0
CUS006440,16,month_to_month,none,electronic_check,False,0,21.07,346.9,3,0
CUS006441,35,month_to_month,fiber,credit_card,True,0,52.85,1921.11,1,1
CUS006442,69,two_year,none,bank_transfer,True,2,29.06,1964.75,1,0
CUS006443,63,month_to_month,fiber,mailed_check,False,1,46.73,3072.86,0,0
CUS006444,56,two_year,none,mailed_check,True,4,37.74,2174.4,0,0
CUS006445,59,month_to_month,dsl,credit_card,False,1,32.85,1984.17,2,0
CUS006446,68,month_to_month,dsl,bank_transfer,False,3,44.57,3101.53,1,0
CUS006447,69,month_to_month,fiber,mailed_check,True,3,61.92,4358.57,1,0
CUS006448,34,month_to_month,fiber,bank_transfer,False,4,63.97,2189.48,0,0
CUS006449,14,two_year,dsl,mailed_check,True,4,56.62,784.38,1,0
CUS006450,4,month_to_month,dsl,electronic_check,True,3,49.64,193.95,1,1
CUS006451,48,month_to_month,none,mailed_check,False,5,46.04,2315.88,1,0
CUS006452,59,month_to_month,dsl,credit_card,False,0,23.05,1342.24,1,1
CUS006453,72,one_year,fiber,mailed_check,True,0,45.4,3282.96,2,0
CUS006454,70,two_year,fiber,bank_transfer,True,1,53.47,3680.43,2,0
CUS006455,49,one_year,dsl,electronic_check,True,2,36.29,1808.75,0,0
CUS006456,65,two_year,dsl,mailed_check,True,2,44.67,2882.57,0,0
CUS006457,61,two_year,fiber,credit_card,False,5,68.58,4036.35,1,0
CUS006458,28,month_to_month,fiber,credit_card,True,0,42.73,1248.91,2,1
CUS006459,3,two_year,none,bank_transfer,True,4,34.66,102.33,0,0
CUS006460,42,month_to_month,dsl,credit_card,True,2,39.0,1696.95,1,0
CUS006461,61,month_to_month,fiber,electronic_check,True,5,80.53,4988.61,0,0
CUS006462,48,two_year,fiber,bank_transfer,False,5,69.69,3504.64,1,0
CUS006463,23,month_to_month,dsl,credit_card,True,2,44.42,1019.82,0,0
CUS006464,39,month_to_month,fiber,credit_card,False,1,55.84,2154.77,1,0
CUS006465,37,month_to_month,fiber,bank_transfer,False,0,37.72,1403.77,2,1
CUS006466,19,two_year,none,bank_transfer,True,4,45.53,861.84,0,0
CUS006467,11,month_to_month,dsl,electronic_check,False,2,44.37,504.25,1,1
CUS006468,64,two_year,dsl,credit_card,True,3,42.68,2814.34,1,0
CUS006469,45,month_to_month,none,bank_transfer,True,4,40.44,1695.63,0,0
CUS006470,21,one_year,fiber,credit_card,False,4,66.84,1456.38,0,0
CUS006471,54,one_year,none,electronic_check,True,5,46.46,2586.74,0,0
CUS006472,34,month_to_month,dsl,electronic_check,False,2,40.7,1364.09,0,0
CUS006473,33,one_year,dsl,electronic_check,True,3,45.96,1446.22,0,0
CUS006474,30,month_to_month,none,mailed_check,True,3,38.97,1204.95,0,0
CUS006475,23,two_year,dsl,mailed_check,False,0,34.65,773.89,0,0
CUS006476,19,month_to_month,dsl,electronic_check,False,3,49.78,901.5,0,0
CUS006477,49,month_to_month,fiber,mailed_check,True,6,69.84,3360.34,0,0
CUS006478,66,two_year,fiber,credit_card,True,6,76.19,5107.92,0,0
CUS006479,72,month_to_month,fiber,electronic_check,True,4,67.22,4665.2,1,0
CUS006480,26,month_to_month,fiber,mailed_check,False,5,76.84,2047.32,0,0
CUS006481,66,one_year,dsl,credit_card,True,4,46.41,2940.0,0,0
CUS006482,28,month_to_month,none,electronic_check,False,3,33.75,907.9,2,0
CUS006483,67,two_year,fiber,bank_transfer,True,1,52.81,3639.96,0,0
CUS006484,21,month_to_month,dsl,electronic_check,False,2,36.84,779.66,0,0
CUS006485,28,month_to_month,fiber,mailed_check,True,4,71.19,1874.16,0,0
CUS006486,15,month_to_month,fiber,bank_transfer,True,6,76.16,1134.71,0,0
CUS006487,54,month_to_month,dsl,bank_transfer,True,5,65.27,3432.93,0,0
CUS006488,68,month_to_month,dsl,credit_card,False,6,66.93,4446.2,1,0
CUS006489,31,month_to_month,fiber,bank_transfer,True,2,54.81,1774.52,1,0
CUS006490,13,one_year,none,credit_card,True,4,40.7,494.11,1,1
CUS006491,1,month_to_month,fiber,bank_transfer,False,2,58.8,,1,1
CUS006492,52,month_to_month,dsl,bank_transfer,True,6,56.72,2823.44,0,0
CUS006493,45,month_to_month,dsl,electronic_check,False,2,37.81,1773.97,0,0
CUS006494,3,one_year,dsl,electronic_check,True,6,60.19,178.51,0,0
CUS006495,46,month_to_month,fiber,electronic_check,True,6,83.24,3920.51,0,0
CUS006496,1,month_to_month,dsl,credit_card,True,2,42.11,,1,1
CUS006497,30,month_to_month,fiber,electronic_check,False,6,77.8,2399.02,1,0
CUS006498,60,two_year,fiber,bank_transfer,False,5,77.35,4792.62,1,0
CUS006499,51,two_year,fiber,bank_transfer,True,5,77.39,3826.45,1,0
CUS006500,28,month_to_month,dsl,mailed_check,False,6,51.9,1359.48,0,0
CUS006501,24,one_year,none,electronic_check,True,2,31.6,720.23,1,0
CUS006502,33,month_to_month,fiber,bank_transfer,True,4,63.13,2130.27,0,0
CUS006503,51,two_year,fiber,electronic_check,True,4,69.58,3482.99,0,0
CUS006504,4,month_to_month,fiber,mailed_check,True,6,68.54,284.66,0,0
CUS006505,5,month_to_month,none,electronic_check,True,1,23.94,117.24,0,0
CUS006506,33,month_to_month,fiber,bank_transfer,False,4,61.4,2054.91,1,0
CUS006507,50,one_year,dsl,electronic_check,True,0,26.74,1269.79,1,0
CUS006508,36,month_to_month,dsl,credit_card,True,0,29.94,1048.66,0,0
CUS006509,54,two_year,none,credit_card,False,6,43.37,2224.1,0,0
CUS006510,69,two_year,dsl,credit_card,True,1,34.92,2241.21,1,0
CUS006511,46,month_to_month,none,credit_card,True,5,38.94,1849.45,2,0
CUS006512,5,two_year,fiber,mailed_check,False,3,60.96,294.94,0,0
CUS006513,68,two_year,none,bank_transfer,False,3,34.06,2328.7,1,0
CUS006514,68,month_to_month,none,mailed_check,False,1,26.43,1749.95,2,0
CUS006515,61,two_year,dsl,electronic_check,True,0,31.25,1803.19,2,0
CUS006516,72,one_year,fiber,electronic_check,True,3,69.09,5073.43,0,0
CUS006517,30,two_year,dsl,electronic_check,False,0,33.03,942.61,0,0
CUS006518,45,month_to_month,fiber,mailed_check,False,6,83.65,3660.9,0,1
CUS006519,23,one_year,dsl,electronic_check,True,2,41.48,900.8,2,0
CUS006520,57,one_year,fiber,mailed_check,False,2,48.71,2632.25,1,0
CUS006521,20,one_year,dsl,bank_transfer,False,4,56.49,1152.46,1,0
CUS006522,19,two_year,dsl,bank_transfer,True,0,26.92,496.25,0,0
CUS006523,51,month_to_month,dsl,bank_transfer,True,1,44.96,2300.42,2,0
CUS006524,3,two_year,fiber,credit_card,False,2,52.37,157.13,0,0
CUS006525,24,one_year,fiber,mailed_check,True,5,73.68,1851.68,2,0
CUS006526,55,one_year,fiber,bank_transfer,True,0,46.87,2649.23,0,0
CUS006527,41,month_to_month,dsl,bank_transfer,False,3,50.04,1995.63,1,0
CUS006528,35,two_year,fiber,credit_card,True,6,79.2,2798.1,1,0
CUS006529,38,two_year,fiber,electronic_check,True,3,65.56,2555.5,1,0
CUS006530,8,month_to_month,fiber,bank_transfer,False,1,45.13,360.6,0,1
CUS006531,43,month_to_month,fiber,mailed_check,True,0,45.06,2000.86,1,0
CUS006532,67,one_year,dsl,credit_card,True,5,58.86,3696.37,2,0
CUS006533,32,month_to_month,dsl,bank_transfer,False,3,36.13,1091.1,1,0
CUS006534,43,month_to_month,dsl,electronic_check,False,4,54.78,2314.41,0,0
CUS006535,35,two_year,none,bank_transfer,True,2,32.11,1103.05,0,0
CUS006536,46,two_year,fiber,credit_card,False,2,55.55,2619.11,1,0
CUS006537,46,month_to_month,fiber,mailed_check,False,5,66.07,3167.48,1,0
CUS006538,35,month_to_month,none,electronic_check,True,4,40.84,1436.07,0,0
CUS006539,20,two_year,fiber,bank_transfer,False,0,42.69,879.88,1,1
CUS006540,30,two_year,none,electronic_check,False,6,49.75,1394.69,1,0
CUS006541,72,two_year,fiber,electronic_check,False,0,40.61,2912.06,0,0
CUS006542,11,one_year,fiber,electronic_check,True,5,71.29,804.89,2,0
CUS006543,69,month_to_month,dsl,credit_card,False,0,30.31,2064.59,1,0
CUS006544,66,one_year,dsl,bank_transfer,True,4,48.92,3312.21,0,0
CUS006545,69,month_to_month,none,bank_transfer,False,2,42.44,2969.55,1,0
CUS006546,22,two_year,fiber,electronic_check,True,6,80.38,1679.87,2,1
CUS006547,8,month_to_month,fiber,credit_card,True,2,61.69,483.97,3,1
CUS006548,38,month_to_month,fiber,electronic_check,False,5,73.9,2658.2,2,0
CUS006549,31,month_to_month,dsl,electronic_check,True,0,36.93,1144.24,0,0
CUS006550,61,two_year,fiber,mailed_check,True,6,79.03,4796.17,2,0
CUS006551,63,two_year,fiber,electronic_check,False,0,41.58,2679.34,1,0
CUS006552,36,two_year,none,bank_transfer,False,0,16.21,567.44,0,0
CUS006553,58,month_to_month,none,credit_card,True,4,42.73,2329.93,0,0
CUS006554,71,one_year,fiber,mailed_check,True,2,52.42,3510.29,0,0
CUS006555,61,month_to_month,fiber,mailed_check,True,0,46.55,2953.4,1,1
CUS006556,2,month_to_month,dsl,bank_transfer,True,0,31.52,63.05,0,1
CUS006557,66,two_year,fiber,electronic_check,True,4,63.19,4156.22,1,0
CUS006558,28,one_year,dsl,electronic_check,False,3,39.18,1067.02,1,0
CUS006559,62,two_year,dsl,electronic_check,False,5,56.7,3299.2,0,0
CUS006560,22,two_year,none,mailed_check,True,3,37.95,861.19,1,0
CUS006561,48,one_year,none,credit_card,False,1,22.19,1080.37,1,0
CUS006562,68,month_to_month,fiber,bank_transfer,True,3,60.29,4297.47,2,0
CUS006563,42,one_year,dsl,electronic_check,False,0,36.45,1467.54,0,0
CUS006564,14,month_to_month,dsl,credit_card,True,2,39.21,539.25,1,1
CUS006565,8,one_year,fiber,bank_transfer,True,5,75.44,627.29,1,0
CUS006566,15,one_year,dsl,electronic_check,True,1,37.45,544.99,3,0
CUS006567,52,month_to_month,fiber,mailed_check,True,3,53.98,2811.38,1,1
CUS006568,68,two_year,fiber,credit_card,True,3,69.65,4536.14,3,0
CUS006569,42,one_year,dsl,electronic_check,True,3,49.75,2144.77,1,0
CUS006570,46,month_to_month,fiber,bank_transfer,True,5,66.87,2952.11,1,1
CUS006571,18,month_to_month,fiber,electronic_check,True,0,32.82,562.32,1,1
CUS006572,42,one_year,fiber,credit_card,False,6,76.26,3218.29,0,0
CUS006573,6,one_year,dsl,electronic_check,False,4,55.18,339.04,0,0
CUS006574,57,month_to_month,fiber,bank_transfer,True,6,78.58,4665.84,2,0
CUS006575,36,month_to_month,fiber,electronic_check,False,4,70.43,2509.25,2,1
CUS006576,20,one_year,dsl,bank_transfer,False,6,62.14,1198.11,0,0
CUS006577,9,two_year,none,credit_card,False,6,59.89,505.4,0,0
CUS006578,50,two_year,dsl,electronic_check,True,2,45.02,2105.36,0,0
CUS006579,63,two_year,none,electronic_check,True,5,49.93,2950.41,0,0
CUS006580,67,one_year,fiber,mailed_check,True,0,52.67,3683.16,3,0
CUS006581,5,one_year,fiber,credit_card,True,3,67.46,336.84,1,0
CUS006582,49,one_year,fiber,electronic_check,True,3,60.93,2919.1,0,0
CUS006583,59,month_to_month,dsl,bank_transfer,True,4,54.17,3302.75,0,0
CUS006584,8,one_year,none,mailed_check,False,0,15.05,118.28,2,0
CUS006585,57,month_to_month,fiber,mailed_check,False,0,43.88,2364.35,0,0
CUS006586,10,month_to_month,dsl,credit_card,True,4,51.3,524.69,1,0
CUS006587,8,one_year,fiber,credit_card,False,3,67.86,507.2,0,0
CUS006588,33,one_year,dsl,electronic_check,False,3,44.61,1460.66,1,0
CUS006589,44,month_to_month,none,mailed_check,True,1,17.21,782.43,0,0
CUS006590,8,month_to_month,fiber,electronic_check,False,2,52.63,414.74,0,1
CUS006591,24,month_to_month,fiber,electronic_check,True,0,49.18,1111.47,2,1
CUS006592,35,month_to_month,dsl,electronic_check,True,6,60.87,2153.37,1,0
CUS006593,26,two_year,none,mailed_check,False,6,54.81,1396.05,1,0
CUS006594,25,month_to_month,fiber,mailed_check,False,1,56.03,1455.44,0,1
CUS006595,8,month_to_month,dsl,credit_card,True,5,65.37,486.56,0,0
CUS006596,10,month_to_month,dsl,mailed_check,True,1,36.38,371.92,0,1
CUS006597,39,month_to_month,fiber,electronic_check,True,6,87.18,3506.31,1,1
CUS006598,13,one_year,fiber,electronic_check,True,0,46.88,617.94,0,1
CUS006599,39,month_to_month,dsl,credit_card,False,3,54.34,2023.77,0,0
CUS006600,12,month_to_month,dsl,credit_card,False,3,45.52,555.78,0,1
CUS006601,7,month_to_month,fiber,bank_transfer,False,1,50.64,333.43,0,0
CUS006602,28,one_year,dsl,bank_transfer,True,2,53.34,1507.16,0,0
CUS006603,55,month_to_month,fiber,electronic_check,True,5,78.44,4499.39,0,0
CUS006604,64,one_year,fiber,mailed_check,True,5,68.22,4376.37,0,0
CUS006605,28,month_to_month,fiber,bank_transfer,False,5,74.69,2012.29,0,0
CUS006606,43,one_year,fiber,mailed_check,False,6,81.48,3659.45,0,0
CUS006607,32,two_year,none,mailed_check,True,4,41.57,1296.98,0,0
CUS006608,25,month_to_month,fiber,electronic_check,False,5,76.59,1795.37,0,0
CUS006609,71,two_year,dsl,electronic_check,True,0,33.17,2339.03,2,0
CUS006610,49,two_year,dsl,credit_card,True,6,61.99,3065.88,0,0
CUS006611,17,one_year,dsl,electronic_check,True,1,40.22,692.57,0,0
CUS006612,60,two_year,none,credit_card,True,1,25.71,1459.71,0,0
CUS006613,17,month_to_month,dsl,electronic_check,True,1,45.2,757.53,2,1
CUS006614,15,one_year,fiber,mailed_check,False,5,71.84,1052.56,1,0
CUS006615,51,month_to_month,fiber,electronic_check,False,2,60.0,2897.86,0,0
CUS006616,52,month_to_month,fiber,bank_transfer,True,1,52.45,2673.01,1,0
CUS006617,71,two_year,fiber,electronic_check,True,6,81.43,5975.49,0,0
CUS006618,36,two_year,dsl,electronic_check,True,2,39.78,1499.44,0,0
CUS006619,70,one_year,fiber,bank_transfer,False,2,53.78,3765.02,1,0
CUS006620,58,month_to_month,dsl,electronic_check,False,0,27.25,1546.5,2,0
CUS006621,2,month_to_month,fiber,credit_card,False,2,60.51,118.69,1,1
CUS006622,29,month_to_month,fiber,bank_transfer,True,6,81.96,2294.87,0,0
CUS006623,63,one_year,dsl,credit_card,True,1,34.8,2221.68,0,0
CUS006624,66,one_year,none,credit_card,True,5,45.0,2835.76,0,0
CUS006625,6,month_to_month,dsl,credit_card,True,1,36.05,201.41,0,0
CUS006626,38,month_to_month,dsl,mailed_check,False,2,41.53,1606.6,0,0
CUS006627,34,month_to_month,none,bank_transfer,False,4,51.82,1713.06,2,0
CUS006628,3,month_to_month,dsl,bank_transfer,False,5,51.74,157.34,0,0
CUS006629,34,two_year,dsl,mailed_check,True,0,34.69,1107.92,0,0
CUS006630,10,two_year,none,credit_card,True,2,31.24,327.18,1,0
CUS006631,67,one_year,dsl,electronic_check,True,0,35.63,2419.89,0,0
CUS006632,56,two_year,none,electronic_check,True,6,48.11,2811.35,1,0
CUS006633,13,two_year,dsl,mailed_check,True,0,22.21,279.59,0,0
CUS006634,46,two_year,fiber,electronic_check,False,5,73.62,3265.49,2,0
CUS006635,63,month_to_month,fiber,electronic_check,True,5,77.8,4874.18,1,0
CUS006636,70,month_to_month,fiber,bank_transfer,False,4,70.71,4919.42,1,1
CUS006637,30,month_to_month,fiber,electronic_check,False,5,69.09,2087.19,0,0
CUS006638,68,one_year,none,credit_card,False,0,26.07,1802.56,1,0
CUS006639,60,month_to_month,dsl,bank_transfer,True,5,58.09,3463.0,0,0
CUS006640,34,month_to_month,none,bank_transfer,True,1,26.68,880.98,0,0
CUS006641,5,one_year,fiber,credit_card,True,3,57.17,281.39,1,1
CUS006642,72,month_to_month,fiber,electronic_check,True,1,57.94,4186.56,0,1
CUS006643,36,month_to_month,none,credit_card,True,3,43.06,1538.23,3,0
CUS006644,59,month_to_month,dsl,credit_card,False,2,46.23,2729.11,1,0
CUS006645,11,one_year,dsl,credit_card,True,6,62.07,643.03,1,0
CUS006646,43,one_year,dsl,credit_card,True,3,52.51,2362.55,1,0
CUS006647,7,month_to_month,fiber,credit_card,True,6,73.16,483.95,0,1
CUS006648,47,one_year,dsl,bank_transfer,False,4,50.03,2405.07,0,0
CUS006649,27,month_to_month,fiber,bank_transfer,True,2,53.37,1422.87,1,0
CUS006650,47,one_year,none,credit_card,True,5,48.28,2303.93,0,0
CUS006651,58,one_year,fiber,credit_card,False,5,68.34,3738.51,0,0
CUS006652,24,month_to_month,fiber,electronic_check,False,1,54.65,1348.38,0,0
CUS006653,50,month_to_month,dsl,credit_card,True,1,36.52,1894.64,0,0
CUS006654,8,two_year,dsl,credit_card,False,0,29.88,238.07,4,0
CUS006655,23,two_year,fiber,credit_card,False,2,55.74,1253.62,1,0
CUS006656,60,two_year,dsl,bank_transfer,True,4,47.28,2681.47,0,0
CUS006657,63,month_to_month,dsl,mailed_check,False,0,29.9,1824.03,1,0
CUS006658,45,one_year,fiber,electronic_check,True,5,80.55,3779.94,0,0
CUS006659,23,one_year,fiber,credit_card,False,3,65.87,1574.76,1,0
CUS006660,52,month_to_month,fiber,mailed_check,True,1,48.51,2602.98,1,0
CUS006661,14,month_to_month,dsl,electronic_check,True,1,37.1,512.54,0,1
CUS006662,64,month_to_month,fiber,bank_transfer,False,5,70.44,4655.87,0,0
CUS006663,7,one_year,fiber,electronic_check,False,2,58.1,396.15,2,0
CUS006664,49,month_to_month,fiber,bank_transfer,False,1,48.02,2465.88,1,0
CUS006665,26,month_to_month,dsl,bank_transfer,False,1,35.48,965.04,0,0
CUS006666,30,month_to_month,dsl,electronic_check,True,2,38.58,1085.34,1,0
CUS006667,43,one_year,fiber,electronic_check,False,6,79.47,3440.4,2,0
CUS006668,66,month_to_month,fiber,credit_card,False,1,48.66,3089.02,1,0
CUS006669,8,one_year,none,bank_transfer,False,1,25.57,191.86,1,0
CUS006670,43,month_to_month,dsl,credit_card,True,3,50.22,2245.75,3,0
CUS006671,13,two_year,none,electronic_check,True,0,16.63,224.02,0,0
CUS006672,2,month_to_month,dsl,electronic_check,False,3,57.41,119.66,0,1
CUS006673,43,month_to_month,none,bank_transfer,True,0,18.22,810.86,0,0
CUS006674,41,one_year,fiber,electronic_check,True,5,76.71,3014.98,1,0
CUS006675,46,month_to_month,fiber,electronic_check,True,0,46.97,2142.72,1,0
CUS006676,1,month_to_month,fiber,electronic_check,True,5,76.29,,1,1
CUS006677,34,one_year,dsl,electronic_check,False,5,55.64,1828.86,1,0
CUS006678,26,one_year,fiber,credit_card,True,2,60.6,1496.86,0,1
CUS006679,57,month_to_month,none,electronic_check,False,3,27.51,1580.16,0,1
CUS006680,11,month_to_month,fiber,mailed_check,False,6,77.08,802.41,1,1
CUS006681,60,month_to_month,dsl,mailed_check,True,2,45.19,2671.61,1,0
CUS006682,5,month_to_month,dsl,electronic_check,True,2,46.65,235.01,1,1
CUS006683,29,two_year,fiber,credit_card,False,3,64.19,1816.84,1,0
CUS006684,64,one_year,fiber,bank_transfer,True,0,38.68,2457.33,0,0
CUS006685,13,month_to_month,none,electronic_check,False,3,29.82,362.87,2,0
CUS006686,36,one_year,none,electronic_check,True,4,43.41,1591.73,0,0
CUS006687,61,month_to_month,fiber,credit_card,True,4,60.73,3481.24,3,1
CUS006688,40,month_to_month,fiber,electronic_check,False,6,74.65,3026.75,1,0
CUS006689,29,one_year,dsl,electronic_check,True,5,55.18,1531.22,0,0
CUS006690,47,one_year,fiber,electronic_check,False,3,55.41,2614.28,0,0
CUS006691,47,two_year,dsl,credit_card,True,6,54.7,2574.46,1,0
CUS006692,61,one_year,fiber,mailed_check,True,4,71.61,4398.95,0,0
CUS006693,50,month_to_month,fiber,mailed_check,True,3,62.99,2962.73,1,0
CUS006694,67,two_year,fiber,bank_transfer,True,4,59.43,4163.16,0,0
CUS006695,14,one_year,dsl,bank_transfer,True,6,70.35,996.88,0,0
CUS006696,11,month_to_month,none,electronic_check,False,0,21.67,242.24,0,1
CUS006697,51,month_to_month,none,bank_transfer,True,1,36.57,1932.86,0,0
CUS006698,54,two_year,dsl,bank_transfer,True,6,70.69,3921.02,0,0
CUS006699,53,one_year,dsl,mailed_check,True,1,40.17,2199.34,0,0
CUS006700,52,month_to_month,fiber,credit_card,True,6,76.66,3908.1,0,0
CUS006701,40,month_to_month,dsl,mailed_check,False,4,50.44,2098.58,0,0
CUS006702,6,one_year,fiber,electronic_check,True,0,47.51,279.12,2,1
CUS006703,54,month_to_month,none,bank_transfer,True,3,36.65,1842.37,0,0
CUS006704,36,one_year,dsl,credit_card,False,2,40.68,1497.6,1,0
CUS006705,45,month_to_month,fiber,bank_transfer,False,0,46.38,2166.5,1,1
CUS006706,34,month_to_month,dsl,electronic_check,False,2,35.53,1186.77,0,1
CUS006707,53,month_to_month,fiber,electronic_check,True,0,43.4,2333.69,0,0
CUS006708,19,two_year,fiber,bank_transfer,True,4,61.49,1103.17,2,0
CUS006709,58,one_year,fiber,bank_transfer,True,0,47.23,2861.48,0,0
CUS006710,41,month_to_month,dsl,electronic_check,True,4,41.59,1782.8,0,0
CUS006711,69,one_year,none,credit_card,True,4,35.61,2472.82,0,0
CUS006712,21,month_to_month,dsl,credit_card,False,4,54.93,1170.96,0,0
CUS006713,41,two_year,none,electronic_check,True,6,45.3,1852.73,1,0
CUS006714,45,month_to_month,none,bank_transfer,True,5,49.7,2277.49,0,0
CUS006715,17,month_to_month,fiber,mailed_check,True,2,53.08,896.83,0,0
CUS006716,70,two_year,none,mailed_check,True,6,48.9,3270.34,1,0
CUS006717,34,month_to_month,fiber,electronic_check,True,6,73.47,2464.13,2,0
CUS006718,67,month_to_month,fiber,electronic_check,False,1,52.52,3578.19,2,0
CUS006719,58,one_year,none,electronic_check,True,2,32.88,1992.81,0,0
CUS006720,12,two_year,dsl,credit_card,False,4,52.1,589.28,0,0
CUS006721,62,month_to_month,fiber,electronic_check,True,5,78.67,4871.83,0,0
CUS006722,50,month_to_month,fiber,bank_transfer,False,1,55.99,2715.92,1,1
CUS006723,58,month_to_month,fiber,electronic_check,True,0,44.11,2603.98,4,0
CUS006724,24,one_year,dsl,mailed_check,True,4,52.88,1244.89,1,0
CUS006725,20,one_year,fiber,mailed_check,True,1,54.25,1095.35,0,1
CUS006726,29,month_to_month,fiber,credit_card,False,0,41.92,1241.95,2,1
CUS006727,48,month_to_month,fiber,bank_transfer,False,2,51.44,2380.58,1,0
CUS006728,62,two_year,dsl,bank_transfer,False,0,32.99,1926.49,0,0
CUS006729,61,month_to_month,fiber,credit_card,False,3,73.51,4254.06,2,0
CUS006730,57,two_year,fiber,bank_transfer,True,5,65.17,3652.45,0,0
CUS006731,41,two_year,dsl,electronic_check,True,2,43.27,1832.37,1,0
CUS006732,7,two_year,fiber,credit_card,False,2,53.08,354.71,2,1
CUS006733,55,month_to_month,dsl,mailed_check,False,3,44.78,2515.69,1,0
CUS006734,17,one_year,fiber,electronic_check,False,1,51.53,817.94,0,0
CUS006735,3,month_to_month,dsl,bank_transfer,True,4,56.5,159.59,1,0
CUS006736,57,month_to_month,none,mailed_check,True,0,18.56,1042.61,1,0
CUS006737,19,one_year,fiber,electronic_check,True,4,65.19,1192.88,0,1
CUS006738,58,one_year,fiber,bank_transfer,True,5,68.29,4131.18,0,0
CUS006739,58,two_year,fiber,electronic_check,True,1,52.62,3055.73,1,0
CUS006740,42,one_year,fiber,mailed_check,True,1,49.35,2066.5,1,0
CUS006741,37,month_to_month,dsl,electronic_check,True,2,42.56,1534.69,1,0
CUS006742,44,month_to_month,fiber,electronic_check,True,5,69.01,2831.49,2,0
CUS006743,43,month_to_month,fiber,electronic_check,True,3,62.63,2639.71,0,0
CUS006744,67,month_to_month,fiber,electronic_check,True,2,59.05,4103.46,1,0
CUS006745,56,month_to_month,fiber,mailed_check,False,0,51.7,2773.3,1,0
CUS006746,55,month_to_month,fiber,credit_card,False,5,68.74,3958.4,1,0
CUS006747,43,month_to_month,fiber,mailed_check,True,2,63.22,2775.43,2,1
CUS006748,63,month_to_month,none,bank_transfer,False,0,18.42,1100.18,0,0
CUS006749,21,one_year,dsl,bank_transfer,True,5,62.6,1356.04,1,0
CUS006750,17,month_to_month,fiber,credit_card,True,2,51.24,904.52,0,1
CUS006751,27,month_to_month,fiber,credit_card,True,6,81.17,2136.7,3,1
CUS006752,42,month_to_month,none,mailed_check,True,2,20.05,849.79,0,0
CUS006753,24,one_year,dsl,mailed_check,False,2,45.12,1028.08,0,0
CUS006754,8,one_year,dsl,electronic_check,True,1,33.56,281.58,1,1
CUS006755,60,one_year,dsl,electronic_check,True,2,43.56,2464.0,0,0
CUS006756,33,month_to_month,fiber,electronic_check,True,5,74.55,2445.85,1,1
CUS006757,53,two_year,none,credit_card,True,6,55.02,2745.74,0,0
CUS006758,70,two_year,fiber,bank_transfer,True,5,67.25,4746.01,0,0
CUS006759,18,one_year,fiber,electronic_check,True,4,73.88,1242.83,0,0
CUS006760,20,month_to_month,none,credit_card,True,6,48.77,978.03,0,0
CUS006761,51,month_to_month,dsl,mailed_check,True,6,61.08,3118.06,0,0
CUS006762,67,month_to_month,none,credit_card,False,3,38.47,2566.33,0,0
CUS006763,46,month_to_month,fiber,electronic_check,True,4,60.64,2728.24,0,1
CUS006764,41,month_to_month,none,electronic_check,True,4,35.56,1392.78,0,0
CUS006765,68,month_to_month,fiber,bank_transfer,False,6,71.06,4774.88,0,0
CUS006766,40,month_to_month,fiber,mailed_check,True,0,50.47,1996.61,0,0
CUS006767,41,month_to_month,fiber,electronic_check,False,3,65.0,2798.0,4,1
CUS006768,22,month_to_month,fiber,mailed_check,True,4,59.57,1259.9,1,0
CUS006769,13,month_to_month,fiber,electronic_check,False,2,62.29,823.34,1,1
CUS006770,13,month_to_month,fiber,mailed_check,False,2,51.65,625.17,0,1
CUS006771,15,month_to_month,none,mailed_check,False,4,39.97,568.31,0,0
CUS006772,41,one_year,fiber,electronic_check,True,6,68.79,2764.02,0,0
CUS006773,6,month_to_month,fiber,bank_transfer,True,0,49.91,286.43,2,0
CUS006774,31,month_to_month,fiber,mailed_check,False,1,51.72,1521.97,2,1
CUS006775,64,two_year,fiber,electronic_check,False,4,63.72,3875.86,0,0
