timestamp,card_id,amount,merchant_category,entry_mode,is_cnp,hour,day_of_week,device_age_days,country_mismatch,n_txn_1h,amount_vs_card_median,is_fraud
2025-06-15 10:25:21.049932830,6061,11.87,electronics,chip,0,10,6,466,0,1,3.953,0
2025-06-15 10:29:47.507831601,7077,29.68,gaming,magstripe,0,10,6,416,0,0,0.513,0
2025-06-15 10:31:10.689887827,3838,7.19,pharmacy,chip,0,10,6,717,0,0,0.181,0
2025-06-15 10:33:30.959369810,4036,59.56,grocery,contactless,0,10,6,637,0,1,8.566,0
2025-06-15 10:47:11.864667255,4369,19.57,grocery,ecommerce,1,10,6,776,0,0,1.508,0
2025-06-15 10:47:46.854296893,6690,19.78,electronics,contactless,0,10,6,781,0,0,0.642,0
2025-06-15 10:51:48.775944857,4818,79.0,travel,contactless,0,10,6,443,0,0,6.766,0
2025-06-15 10:53:14.517622563,3246,43.6,travel,chip,0,10,6,242,0,0,2.093,0
2025-06-15 10:57:18.858056912,7674,18.59,other,ecommerce,1,10,6,443,0,0,0.845,0
2025-06-15 11:13:11.457071256,2036,3.05,pharmacy,ecommerce,1,11,6,492,0,0,0.16,0
2025-06-15 11:14:07.001484297,4235,1.27,restaurant,contactless,0,11,6,148,0,2,0.08,0
2025-06-15 11:17:24.021107463,5134,5.54,grocery,ecommerce,1,11,6,640,0,2,0.354,0
2025-06-15 11:21:19.833356807,2096,4.44,grocery,chip,0,11,6,427,0,1,0.19,0
2025-06-15 11:31:44.654588191,1350,12.51,fuel,ecommerce,1,11,6,122,0,1,0.375,0
2025-06-15 11:34:40.018785650,5274,5.72,fuel,chip,0,11,6,857,0,0,0.576,0
2025-06-15 11:36:05.845416749,1703,28.56,pharmacy,chip,0,11,6,142,0,0,2.184,0
2025-06-15 11:40:04.916837176,5463,61.15,grocery,contactless,0,11,6,368,0,0,1.915,0
2025-06-15 11:43:10.680720912,4930,55.37,fuel,chip,0,11,6,26,0,0,4.627,0
2025-06-15 11:44:40.605138998,4452,40.89,gaming,contactless,0,11,6,217,0,0,1.519,0
2025-06-15 11:44:52.151383135,6486,148.67,restaurant,chip,0,11,6,62,0,0,4.802,0
2025-06-15 11:49:45.920454191,2751,46.09,gaming,contactless,0,11,6,326,0,0,0.952,0
2025-06-15 11:55:29.675211433,4510,8.08,fuel,chip,0,11,6,69,0,2,0.292,0
2025-06-15 12:13:29.314649871,5379,35.2,fuel,contactless,0,12,6,664,0,0,0.986,0
2025-06-15 12:17:08.940122992,5279,32.3,grocery,contactless,0,12,6,300,0,3,0.587,0
2025-06-15 12:24:26.111683130,6732,42.31,travel,ecommerce,1,12,6,92,0,0,3.091,0
2025-06-15 12:28:01.626667876,6023,15.14,grocery,chip,0,12,6,2,0,1,0.559,0
2025-06-15 12:28:02.228598090,7481,23.3,restaurant,ecommerce,1,12,6,137,0,1,0.674,0
2025-06-15 12:30:08.493008710,5102,12.03,grocery,manual,1,12,6,82,0,0,0.344,0
2025-06-15 12:36:53.446004264,1988,37.87,restaurant,chip,0,12,6,851,0,0,2.322,0
2025-06-15 12:40:14.861809153,2820,54.07,grocery,magstripe,0,12,6,7,0,1,1.817,0
2025-06-15 12:41:13.573385872,3249,14.1,restaurant,chip,0,12,6,464,0,0,0.576,0
2025-06-15 12:44:19.261899761,1173,5.32,restaurant,ecommerce,1,12,6,2,0,0,0.553,0
2025-06-15 12:44:25.185143322,4813,14.7,grocery,ecommerce,1,12,6,688,0,0,1.162,0
2025-06-15 12:46:33.243436964,3324,1.82,grocery,contactless,0,12,6,676,0,0,0.16,0
2025-06-15 12:54:32.970408563,1100,35.16,fuel,contactless,0,12,6,0,0,1,0.798,0
2025-06-15 12:54:43.163483886,4063,34.19,gaming,contactless,0,12,6,2,0,0,2.115,0
2025-06-15 12:54:43.196253054,3739,13.69,electronics,ecommerce,1,12,6,425,0,1,0.978,0
2025-06-15 12:59:27.525672304,5673,18.13,other,chip,0,12,6,0,0,0,0.399,0
2025-06-15 13:11:10.079539448,3140,60.34,grocery,chip,0,13,6,776,0,0,3.004,0
2025-06-15 13:11:41.840052426,2005,11.37,pharmacy,ecommerce,1,13,6,198,0,0,1.122,0
2025-06-15 13:12:51.671232410,3984,9.33,gaming,ecommerce,1,13,6,457,0,1,0.371,0
2025-06-15 13:16:53.346766895,1554,12.48,restaurant,contactless,0,13,6,68,0,1,0.475,0
2025-06-15 13:24:14.171263756,2154,7.79,fuel,ecommerce,1,13,6,766,0,0,0.576,0
2025-06-15 13:31:08.974355308,7393,11.23,grocery,contactless,0,13,6,691,0,0,0.744,0
2025-06-15 13:36:05.660351245,8491,11.85,other,ecommerce,1,13,6,367,0,1,0.363,0
2025-06-15 13:47:29.489475658,5093,24.53,other,chip,0,13,6,717,0,0,0.741,0
2025-06-15 13:57:45.144044304,2791,13.32,grocery,ecommerce,1,13,6,2,0,1,0.815,0
2025-06-15 14:08:26.376355475,675,9.3,grocery,ecommerce,1,14,6,703,0,0,0.481,0
2025-06-15 14:08:44.476713169,8505,50.62,grocery,ecommerce,1,14,6,609,0,1,1.191,0
2025-06-15 14:10:19.122825462,2738,1.31,other,manual,1,14,6,455,0,1,0.054,0
2025-06-15 14:15:10.806753984,3772,8.58,grocery,chip,0,14,6,1,0,0,0.202,0
2025-06-15 14:17:09.442179693,5176,15.05,grocery,chip,0,14,6,342,0,0,0.571,0
2025-06-15 14:24:42.077643557,1583,9.39,electronics,contactless,0,14,6,672,0,1,0.375,0
2025-06-15 14:29:48.157688599,3574,4.01,grocery,contactless,0,14,6,182,0,1,0.079,0
2025-06-15 14:34:03.232949819,6042,20.85,pharmacy,contactless,0,14,6,765,0,0,0.283,0
2025-06-15 14:38:51.783640906,4423,192.12,electronics,ecommerce,1,14,6,65,0,1,9.402,0
2025-06-15 14:40:21.837503999,4838,48.05,electronics,chip,0,14,6,12,0,0,4.713,0
2025-06-15 14:47:39.721329900,7796,63.41,pharmacy,ecommerce,1,14,6,770,0,1,1.62,0
2025-06-15 15:02:03.539389497,1630,8.64,other,chip,0,15,6,862,0,0,0.361,0
2025-06-15 15:02:53.628572553,3,53.45,restaurant,chip,0,15,6,698,0,0,2.274,0
2025-06-15 15:03:57.133844204,2074,28.93,gaming,chip,0,15,6,448,0,0,3.075,0
2025-06-15 15:13:04.792357754,8710,27.87,grocery,chip,0,15,6,726,0,0,1.867,0
2025-06-15 15:23:05.265303563,911,49.67,restaurant,ecommerce,1,15,6,698,0,0,3.136,0
2025-06-15 15:30:48.604868893,2966,36.41,other,manual,1,15,6,575,0,3,1.921,0
2025-06-15 15:32:05.335567681,7292,54.63,restaurant,ecommerce,1,15,6,856,0,0,5.746,0
2025-06-15 15:34:35.391075119,4688,3.73,pharmacy,contactless,0,15,6,778,0,1,0.406,0
2025-06-15 15:43:14.448173005,3815,19.69,fuel,chip,0,15,6,24,0,0,0.306,0
2025-06-15 15:46:47.107127301,3018,8.21,other,ecommerce,1,15,6,844,0,0,0.214,0
2025-06-15 15:59:27.964441784,6057,7.61,grocery,manual,1,15,6,588,0,0,0.364,0
2025-06-15 16:08:00.104083130,355,44.35,restaurant,contactless,0,16,6,388,0,0,6.434,0
2025-06-15 16:16:20.738491738,4543,28.08,grocery,contactless,0,16,6,655,0,2,0.87,0
2025-06-15 16:22:05.295084653,7910,28.69,other,contactless,0,16,6,586,0,0,1.798,0
2025-06-15 16:25:18.519595288,6606,21.33,electronics,chip,0,16,6,321,0,4,1.137,0
2025-06-15 16:26:55.012675269,2074,4.33,pharmacy,ecommerce,1,16,6,289,0,0,0.46,0
2025-06-15 16:28:01.068165500,4252,87.21,fuel,chip,0,16,6,50,0,3,5.286,0
2025-06-15 16:29:22.281991618,2574,10.48,other,chip,0,16,6,885,0,1,0.94,0
2025-06-15 16:29:45.546069931,7429,21.47,electronics,ecommerce,1,16,6,359,0,2,2.681,0
2025-06-15 16:33:04.713330321,3890,42.65,pharmacy,ecommerce,1,16,6,437,0,0,3.171,0
2025-06-15 16:41:13.500255451,4842,49.31,restaurant,ecommerce,1,16,6,2,0,0,1.433,0
2025-06-15 16:42:47.863410451,3409,102.42,grocery,ecommerce,1,16,6,796,0,0,3.359,0
2025-06-15 16:43:52.319293790,7370,23.37,gaming,magstripe,0,16,6,598,0,2,0.632,0
2025-06-15 16:44:06.710331557,5353,10.1,other,ecommerce,1,16,6,771,0,0,2.26,0
2025-06-15 17:01:50.433560582,4122,49.65,grocery,ecommerce,1,17,6,383,1,1,1.952,0
2025-06-15 17:03:37.301154464,4984,4.86,pharmacy,chip,0,17,6,765,0,0,0.236,0
2025-06-15 17:03:52.316947039,2812,11.78,pharmacy,magstripe,0,17,6,69,0,0,0.469,0
2025-06-15 17:03:53.393583620,2101,63.84,travel,ecommerce,1,17,6,354,0,1,1.99,0
2025-06-15 17:11:32.461915379,6566,2.57,restaurant,chip,0,17,6,791,0,0,0.18,0
2025-06-15 17:13:50.556405736,2065,33.65,electronics,ecommerce,1,17,6,794,0,1,1.715,0
2025-06-15 17:19:29.119850172,4493,2.76,fuel,chip,0,17,6,554,0,0,0.096,0
2025-06-15 17:29:35.981021497,5090,2.38,grocery,contactless,0,17,6,380,0,0,0.158,0
2025-06-15 17:39:52.780544873,4539,14.47,restaurant,contactless,0,17,6,348,0,0,0.897,0
2025-06-15 17:40:15.525832532,5816,9.63,fuel,magstripe,0,17,6,117,0,1,0.325,0
2025-06-15 17:46:01.974157371,8870,5.45,grocery,contactless,0,17,6,615,0,0,0.225,0
2025-06-15 17:51:34.583733458,7993,15.45,grocery,chip,0,17,6,0,0,0,1.22,0
2025-06-15 18:11:46.106590185,6566,30.45,grocery,contactless,0,18,6,230,0,0,2.137,0
2025-06-15 18:12:17.685199030,5027,52.42,gaming,chip,0,18,6,627,0,0,2.266,0
2025-06-15 18:13:25.332408717,8316,13.49,grocery,chip,0,18,6,67,0,1,2.748,0
2025-06-15 18:14:38.189935388,3880,42.62,fuel,contactless,0,18,6,0,0,0,1.801,0
2025-06-15 18:24:52.446801322,3746,19.8,restaurant,contactless,0,18,6,885,0,0,1.656,0
2025-06-15 18:25:28.241868990,525,56.51,electronics,chip,0,18,6,772,0,0,1.282,0
2025-06-15 18:30:30.928839931,6774,23.04,travel,contactless,0,18,6,764,0,2,0.742,0
2025-06-15 18:32:31.654107926,207,13.83,pharmacy,chip,0,18,6,0,0,2,0.614,0
2025-06-15 18:32:47.630227735,510,19.97,restaurant,contactless,0,18,6,1,0,0,0.678,0
2025-06-15 18:42:59.269198574,7160,26.69,restaurant,chip,0,18,6,213,0,0,1.214,0
2025-06-15 18:43:44.136329515,3843,151.5,restaurant,ecommerce,1,18,6,2,0,4,11.357,1
2025-06-15 18:43:48.575365350,768,37.11,restaurant,ecommerce,1,18,6,244,0,1,1.556,0
2025-06-15 18:46:49.392584462,1510,1.41,fuel,chip,0,18,6,588,0,2,0.096,0
2025-06-15 18:54:59.582382830,7965,3.08,restaurant,chip,0,18,6,180,0,0,0.074,0
2025-06-15 19:00:31.330222424,7393,5.31,pharmacy,contactless,0,19,6,779,0,0,0.352,0
2025-06-15 19:05:23.929907758,3960,7.72,pharmacy,contactless,0,19,6,2,0,0,0.14,0
2025-06-15 19:09:07.965084838,7423,190.25,travel,chip,0,19,6,16,0,0,6.755,0
2025-06-15 19:12:34.525821650,8055,22.72,electronics,contactless,0,19,6,457,0,0,0.75,0
2025-06-15 19:14:30.581300827,5368,9.9,electronics,chip,0,19,6,728,0,2,0.242,0
2025-06-15 19:16:09.268051541,7645,11.06,travel,ecommerce,1,19,6,277,0,0,0.393,0
2025-06-15 19:17:03.112517480,1857,86.14,grocery,chip,0,19,6,1,0,1,3.403,0
2025-06-15 19:20:35.993428133,8105,23.05,grocery,ecommerce,1,19,6,428,0,0,2.022,0
2025-06-15 19:27:07.796497310,5497,6.76,fuel,ecommerce,1,19,6,738,0,0,0.373,0
2025-06-15 19:41:29.980976867,1683,31.92,gaming,chip,0,19,6,0,0,0,1.515,0
2025-06-15 19:59:35.640430117,2167,3.0,grocery,contactless,0,19,6,469,0,1,0.111,0
2025-06-15 20:00:25.382534893,8687,27.75,fuel,contactless,0,20,6,111,0,0,1.37,0
2025-06-15 20:01:33.538781198,8103,3.07,electronics,contactless,0,20,6,229,0,0,0.192,0
2025-06-15 20:08:44.461174013,8786,27.09,grocery,contactless,0,20,6,285,0,0,4.379,0
2025-06-15 20:10:19.930131407,2823,16.29,electronics,chip,0,20,6,300,0,0,3.3,0
2025-06-15 20:10:32.847532304,7810,54.67,grocery,chip,0,20,6,769,0,1,2.633,0
2025-06-15 20:21:11.788155252,121,265.8,grocery,ecommerce,1,20,6,155,0,0,24.358,0
2025-06-15 20:32:19.663296131,3507,12.72,restaurant,contactless,0,20,6,479,0,0,0.477,0
2025-06-15 20:33:25.552783048,4302,67.75,grocery,chip,0,20,6,166,0,2,3.496,0
2025-06-15 20:33:57.639876375,4881,5.14,gaming,chip,0,20,6,530,0,1,0.129,0
2025-06-15 20:54:55.498393593,5943,36.42,pharmacy,contactless,0,20,6,274,0,1,1.521,0
2025-06-15 21:07:37.457667256,7033,5.57,restaurant,contactless,0,21,6,536,0,1,0.402,0
2025-06-15 21:09:40.775552969,1878,20.44,grocery,contactless,0,21,6,309,0,0,0.437,0
2025-06-15 21:10:13.902467424,5229,90.07,grocery,chip,0,21,6,767,0,0,6.424,0
2025-06-15 21:13:48.456578951,2950,16.56,restaurant,contactless,0,21,6,2,0,0,1.4,0
2025-06-15 21:14:10.643559443,186,128.03,restaurant,chip,0,21,6,827,0,0,7.675,0
2025-06-15 21:23:52.873289041,8300,20.7,electronics,contactless,0,21,6,687,0,0,1.078,0
2025-06-15 21:26:03.659875764,8629,65.92,electronics,chip,0,21,6,2,0,1,3.03,0
2025-06-15 21:32:01.377820486,4110,43.62,fuel,contactless,0,21,6,269,0,0,1.76,0
2025-06-15 21:33:29.524580921,6485,2.86,other,ecommerce,1,21,6,420,0,1,0.062,0
2025-06-15 21:40:30.378188567,5896,28.19,fuel,ecommerce,1,21,6,2,0,0,0.835,0
2025-06-15 21:41:05.684316175,2747,36.6,grocery,chip,0,21,6,42,0,2,3.171,0
2025-06-15 21:44:38.670750370,7226,262.46,pharmacy,ecommerce,1,21,6,0,0,1,4.835,1
2025-06-15 21:55:53.962554986,6115,1.64,grocery,chip,0,21,6,290,0,1,0.052,0
2025-06-15 21:56:07.065623213,5073,31.39,pharmacy,contactless,0,21,6,522,0,1,2.112,0
2025-06-15 22:02:42.674835233,4760,28.47,grocery,ecommerce,1,22,6,640,0,0,1.773,0
2025-06-15 22:03:23.797801556,4394,15.87,grocery,ecommerce,1,22,6,0,0,1,0.599,0
2025-06-15 22:09:19.176602414,6378,7.21,fuel,chip,0,22,6,87,0,0,0.268,0
2025-06-15 22:10:44.711890176,4035,20.37,grocery,chip,0,22,6,0,0,1,0.698,0
2025-06-15 22:17:54.526639243,3413,21.58,grocery,contactless,0,22,6,587,0,0,1.316,0
2025-06-15 22:19:37.196181526,4293,34.3,electronics,ecommerce,1,22,6,318,0,0,0.886,0
2025-06-15 22:22:18.359933510,677,176.06,pharmacy,ecommerce,1,22,6,356,0,0,6.561,0
2025-06-15 22:25:46.299158443,6360,4.06,restaurant,ecommerce,1,22,6,2,0,0,0.317,0
2025-06-15 22:33:34.891727574,7045,2.67,grocery,magstripe,0,22,6,220,0,0,0.117,0
2025-06-15 22:44:36.441590518,5134,0.53,grocery,contactless,0,22,6,682,0,0,0.034,0
2025-06-15 22:59:55.518746179,5949,29.55,gaming,contactless,0,22,6,261,0,0,3.262,0
2025-06-15 23:06:40.908841388,7822,3.86,restaurant,manual,1,23,6,438,0,2,0.156,0
2025-06-15 23:19:58.913045051,2966,18.38,restaurant,chip,0,23,6,134,0,2,0.97,0
2025-06-15 23:27:48.348207096,3323,18.91,grocery,ecommerce,1,23,6,536,0,1,0.877,0
2025-06-15 23:46:59.038706971,5045,2.6,fuel,chip,0,23,6,422,0,0,0.107,0
2025-06-15 23:48:40.480239613,99,18.53,restaurant,chip,0,23,6,72,0,0,0.466,0
2025-06-15 23:52:30.754824830,5189,152.88,gaming,chip,0,23,6,345,0,0,7.514,0
2025-06-16 00:00:24.346826855,1946,91.51,restaurant,contactless,0,0,0,428,0,0,3.715,0
2025-06-16 00:11:10.203899067,7770,33.73,electronics,chip,0,0,0,72,0,0,3.74,0
2025-06-16 00:18:17.448286124,6193,11.96,restaurant,contactless,0,0,0,70,0,2,0.357,0
2025-06-16 00:19:43.111409891,3103,4.88,travel,chip,0,0,0,862,0,0,0.283,0
2025-06-16 00:21:21.522692234,6322,45.23,fuel,contactless,0,0,0,0,0,0,0.855,0
2025-06-16 00:21:35.008959297,4122,5.07,grocery,ecommerce,1,0,0,655,0,1,0.199,0
2025-06-16 00:27:55.782702329,311,10.06,other,contactless,0,0,0,886,0,0,0.629,0
2025-06-16 00:28:19.243015669,1765,7.69,pharmacy,chip,0,0,0,1,0,2,0.437,0
2025-06-16 00:30:10.809129139,5642,1.53,pharmacy,contactless,0,0,0,672,0,0,0.083,0
2025-06-16 00:35:39.398055367,6249,35.22,electronics,contactless,0,0,0,129,0,0,0.775,0
2025-06-16 00:36:46.113653377,6180,8.47,other,contactless,0,0,0,437,0,1,0.666,0
2025-06-16 00:45:09.812727459,8534,8.53,other,chip,0,0,0,553,0,2,0.283,0
2025-06-16 00:45:52.066560620,8537,70.33,electronics,contactless,0,0,0,688,0,0,5.503,0
2025-06-16 00:55:05.020832155,6167,11.59,fuel,chip,0,0,0,608,0,1,0.707,0
2025-06-16 00:55:51.963662345,8183,75.73,fuel,contactless,0,0,0,606,0,1,2.874,0
2025-06-16 01:05:55.913153304,6731,22.26,restaurant,contactless,0,1,0,743,0,1,1.061,0
2025-06-16 01:06:33.434148546,5149,99.3,other,contactless,0,1,0,1,0,0,9.563,0
2025-06-16 01:12:03.905853426,6049,21.45,fuel,chip,0,1,0,143,0,0,0.256,0
2025-06-16 01:13:01.430545021,3339,14.51,other,magstripe,0,1,0,455,0,2,0.282,0
2025-06-16 01:16:04.518360563,4468,10.95,other,chip,0,1,0,361,0,0,0.522,0
2025-06-16 01:21:26.776473172,6197,15.87,gaming,manual,1,1,0,0,0,2,0.594,0
2025-06-16 01:22:29.496412218,7330,83.87,grocery,manual,1,1,0,1,0,0,3.829,0
2025-06-16 01:29:22.715478728,6717,38.63,restaurant,chip,0,1,0,46,0,1,1.807,0
2025-06-16 01:30:46.659965305,5522,141.7,travel,chip,0,1,0,597,0,1,4.007,0
2025-06-16 01:32:52.114399057,4910,2.82,travel,magstripe,0,1,0,638,0,0,0.37,0
2025-06-16 01:49:58.905269461,7364,8.85,other,chip,0,1,0,224,0,2,0.562,0
2025-06-16 01:57:02.690758370,4333,30.3,other,chip,0,1,0,2,0,1,2.119,0
2025-06-16 02:21:04.433181295,8568,61.84,gaming,ecommerce,1,2,0,2,0,0,1.954,0
2025-06-16 02:32:49.916832509,3411,25.78,gaming,ecommerce,1,2,0,521,0,1,0.372,0
2025-06-16 02:34:05.005772904,6400,11.66,grocery,ecommerce,1,2,0,435,0,1,0.307,0
2025-06-16 02:47:16.239514731,3343,13.75,pharmacy,chip,0,2,0,810,0,0,0.709,0
2025-06-16 02:48:03.604185171,2866,21.17,pharmacy,chip,0,2,0,858,1,0,1.797,0
2025-06-16 02:50:45.642391913,4049,86.08,grocery,ecommerce,1,2,0,586,0,0,1.411,0
2025-06-16 02:56:56.386969618,4358,8.59,grocery,contactless,0,2,0,163,0,1,0.314,0
2025-06-16 02:59:12.973302048,4230,67.47,fuel,magstripe,0,2,0,780,0,0,2.714,0
2025-06-16 03:01:20.594164368,6935,5.11,restaurant,chip,0,3,0,294,0,1,0.319,0
2025-06-16 03:01:47.939101677,6412,12.5,grocery,chip,0,3,0,326,0,0,0.267,0
2025-06-16 03:03:21.153200958,1025,112.88,electronics,contactless,0,3,0,786,0,2,11.402,0
2025-06-16 03:04:46.220609214,2568,11.38,restaurant,ecommerce,1,3,0,2,0,1,0.463,0
2025-06-16 03:06:48.225037670,4224,15.58,fuel,ecommerce,1,3,0,107,0,1,2.069,0
2025-06-16 03:09:55.125564519,3056,184.56,other,contactless,0,3,0,660,0,0,21.357,0
2025-06-16 03:29:47.162507353,7171,8.16,other,contactless,0,3,0,604,1,1,0.187,0
2025-06-16 03:30:21.741427744,4936,58.36,restaurant,contactless,0,3,0,447,0,1,3.066,0
2025-06-16 03:37:38.243492555,6957,10.56,travel,contactless,0,3,0,822,0,0,0.953,0
2025-06-16 03:39:24.821036393,3539,31.05,pharmacy,ecommerce,1,3,0,802,0,0,0.951,0
2025-06-16 03:41:01.163127188,2427,25.32,pharmacy,contactless,0,3,0,824,0,1,1.733,0
2025-06-16 03:46:28.463095048,1064,13.29,grocery,magstripe,0,3,0,538,0,0,0.567,0
2025-06-16 03:47:19.258344108,8519,32.18,fuel,chip,0,3,0,76,0,0,1.932,0
2025-06-16 03:58:14.552968413,2071,5.48,pharmacy,chip,0,3,0,299,0,1,0.988,0
2025-06-16 04:04:33.625221824,6197,12.7,fuel,ecommerce,1,4,0,33,0,0,0.475,0
2025-06-16 04:10:30.319503315,3447,25.35,fuel,ecommerce,1,4,0,760,0,1,1.055,0
2025-06-16 04:12:21.179971246,1738,32.43,pharmacy,ecommerce,1,4,0,362,0,0,1.999,0
2025-06-16 04:15:18.842460189,4554,33.8,restaurant,ecommerce,1,4,0,808,0,0,2.011,0
2025-06-16 04:39:59.975968862,2316,28.67,fuel,magstripe,0,4,0,70,0,2,2.234,0
2025-06-16 04:42:28.760628350,6002,8.27,restaurant,ecommerce,1,4,0,617,0,0,0.441,0
2025-06-16 04:42:41.920479681,4930,36.16,restaurant,chip,0,4,0,83,0,0,3.022,0
2025-06-16 04:44:04.293153718,862,40.59,gaming,chip,0,4,0,377,0,0,1.574,0
2025-06-16 04:44:20.464553809,5381,19.05,fuel,ecommerce,1,4,0,592,0,0,0.486,0
2025-06-16 04:44:21.825561719,3014,9.55,gaming,contactless,0,4,0,523,0,1,0.255,0
2025-06-16 04:46:26.232821694,6623,31.98,pharmacy,chip,0,4,0,245,0,0,3.446,0
2025-06-16 04:53:24.732712764,6896,4.14,pharmacy,chip,0,4,0,2,0,0,0.242,0
2025-06-16 04:59:11.494219273,3080,55.08,grocery,chip,0,4,0,357,0,0,1.484,0
2025-06-16 05:01:22.383031497,1391,35.41,electronics,contactless,0,5,0,691,0,0,0.986,0
2025-06-16 05:12:37.414707521,6633,92.09,restaurant,ecommerce,1,5,0,808,0,1,2.635,0
2025-06-16 05:15:38.241926795,3613,28.53,electronics,chip,0,5,0,2,0,1,0.542,0
2025-06-16 05:21:31.008585168,6004,71.8,grocery,chip,0,5,0,420,0,0,2.686,0
2025-06-16 05:22:26.016055574,4083,270.73,restaurant,contactless,0,5,0,215,0,1,10.973,0
2025-06-16 05:22:34.604793262,7469,13.26,restaurant,chip,0,5,0,431,0,0,0.548,0
2025-06-16 05:27:22.305794450,3899,117.61,restaurant,ecommerce,1,5,0,58,0,2,2.672,0
2025-06-16 05:28:39.386321168,2519,59.59,gaming,ecommerce,1,5,0,568,0,1,4.575,0
2025-06-16 05:36:50.835962422,1930,3.04,electronics,contactless,0,5,0,198,0,0,0.131,0
2025-06-16 05:40:49.620333079,2241,7.04,electronics,chip,0,5,0,455,0,1,0.66,0
2025-06-16 05:41:24.906518197,3801,133.34,other,ecommerce,1,5,0,367,0,0,4.866,1
2025-06-16 05:43:35.527959472,6819,27.86,grocery,chip,0,5,0,5,0,0,1.77,0
2025-06-16 05:44:17.403116390,3138,27.71,electronics,chip,0,5,0,752,0,2,2.403,0
2025-06-16 05:45:35.712553805,3647,30.22,other,contactless,0,5,0,18,0,0,0.904,0
2025-06-16 05:45:44.881542481,1200,345.0,grocery,manual,1,5,0,116,0,1,15.216,0
2025-06-16 05:46:06.199564641,383,6.02,gaming,ecommerce,1,5,0,1,0,0,0.382,1
2025-06-16 05:51:04.249491205,5602,1.84,fuel,contactless,0,5,0,27,0,1,0.058,0
2025-06-16 05:52:44.507481225,4155,36.45,fuel,contactless,0,5,0,688,1,2,4.642,0
2025-06-16 05:55:53.016550878,6338,51.25,grocery,chip,0,5,0,517,0,0,0.42,0
2025-06-16 06:00:33.501470814,4740,61.98,grocery,ecommerce,1,6,0,762,0,0,6.995,0
2025-06-16 06:01:12.048367092,2702,194.62,pharmacy,ecommerce,1,6,0,713,0,0,5.68,0
2025-06-16 06:03:30.766331336,7923,3.32,fuel,contactless,0,6,0,158,0,2,0.297,0
2025-06-16 06:03:59.492372535,4410,5.9,pharmacy,ecommerce,1,6,0,173,0,1,0.14,0
2025-06-16 06:04:04.143761182,6220,28.64,grocery,ecommerce,1,6,0,192,0,2,1.491,0
2025-06-16 06:07:58.048785653,2901,21.4,restaurant,ecommerce,1,6,0,12,0,0,2.877,0
2025-06-16 06:08:16.677861763,4918,12.88,restaurant,ecommerce,1,6,0,636,0,1,0.286,0
2025-06-16 06:12:31.901437033,2847,3.12,electronics,contactless,0,6,0,572,0,1,0.278,0
2025-06-16 06:17:53.636089964,4463,19.14,gaming,contactless,0,6,0,271,0,0,1.219,0
2025-06-16 06:21:29.705706634,48,4.99,restaurant,chip,0,6,0,524,0,0,0.177,0
2025-06-16 06:22:44.810282685,5094,52.24,other,magstripe,0,6,0,700,0,0,2.014,0
2025-06-16 06:25:35.139123593,3224,45.0,restaurant,chip,0,6,0,737,0,1,1.76,0
2025-06-16 06:32:56.599821175,3682,28.18,restaurant,contactless,0,6,0,787,0,1,0.643,0
2025-06-16 06:37:36.938083578,1443,15.73,other,contactless,0,6,0,555,0,0,0.842,0
2025-06-16 06:38:17.955844572,2714,19.24,grocery,ecommerce,1,6,0,1,0,0,1.074,0
2025-06-16 06:41:14.957004981,8492,48.78,restaurant,contactless,0,6,0,726,0,0,2.133,0
2025-06-16 06:53:46.668740507,6006,111.04,other,contactless,0,6,0,0,0,0,1.375,0
2025-06-16 06:56:33.383152161,7594,63.0,restaurant,ecommerce,1,6,0,632,0,0,0.954,0
2025-06-16 06:57:42.436889391,2324,4.86,restaurant,chip,0,6,0,350,0,1,0.288,0
2025-06-16 06:57:49.769940974,1584,42.99,other,ecommerce,1,6,0,1,0,0,1.033,0
2025-06-16 06:58:26.697319422,7627,19.83,fuel,chip,0,6,0,95,0,0,1.384,0
2025-06-16 07:01:44.542553298,5976,26.96,restaurant,ecommerce,1,7,0,37,0,1,1.517,0
2025-06-16 07:05:26.512632341,7229,8.38,grocery,chip,0,7,0,543,0,1,0.306,0
2025-06-16 07:16:59.610972602,3179,90.44,restaurant,ecommerce,1,7,0,818,0,1,2.245,0
2025-06-16 07:17:25.306394545,8143,4.33,restaurant,chip,0,7,0,140,1,2,0.201,0
2025-06-16 07:18:51.727123909,1237,17.58,other,contactless,0,7,0,465,0,0,0.81,0
2025-06-16 07:18:55.166773895,1994,62.32,restaurant,chip,0,7,0,1,0,0,1.186,0
2025-06-16 07:19:19.404808192,4873,67.11,travel,chip,0,7,0,604,0,0,3.507,0
2025-06-16 07:22:51.407143390,739,18.32,grocery,contactless,0,7,0,1,0,0,0.944,0
2025-06-16 07:23:34.172374384,8709,98.64,grocery,ecommerce,1,7,0,89,0,0,6.036,0
2025-06-16 07:24:58.639790293,5934,131.33,electronics,chip,0,7,0,101,0,1,8.851,0
2025-06-16 07:32:46.772708746,3498,15.51,gaming,contactless,0,7,0,820,0,1,0.893,0
2025-06-16 07:35:33.486067593,4747,171.52,grocery,ecommerce,1,7,0,298,0,1,4.983,0
2025-06-16 07:39:38.261065606,1828,8.94,electronics,contactless,0,7,0,794,0,0,0.495,0
2025-06-16 07:41:56.278847519,281,47.11,electronics,ecommerce,1,7,0,490,0,2,1.25,0
